target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,0e48af10-0542-5e94-a979-273fa4c9a4c6,accepted,"Indexed Charles W. McFadden and official Army MC FADDEN CHARLES W share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. Army grade and occupation codes are identity context, not employer evidence.",Before OSS batch 636 identity review,batch-636-identity-v1
candidate_match,30b7cf80-8ebf-5512-8c1c-8b4b54b574ed,accepted,"Indexed Stuart P. McFadden and official Army MC FADDEN STUART P share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. This candidate represents the first of two preserved index rows linked to one cautious person entity.",Before OSS batch 636 identity review,batch-636-identity-v1
candidate_match,6db087ed-c407-55d2-ad15-5cfd4799c507,accepted,"Indexed Stuart P. McFadden and official Army MC FADDEN STUART P share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. This candidate represents the second preserved index row linked to the same person entity.",Before OSS batch 636 identity review,batch-636-identity-v1
candidate_match,a4902951-fc86-5284-a85b-1c84b533770b,conflicting,"The protected identifier printed for indexed Private Edward C. McElroy resolves to a wholly different name in the official Army bulk file. Do not assign that Army identity; review Box 504 and the original personnel file.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,1cb3c8c2-0bb8-5965-9501-3b434a8f3abb,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 503.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,87967ad6-aa66-522a-ac55-31358b684ed6,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,b66de25f-cb93-5205-a36c-c8649c6a6ad8,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,65432428-1a0a-55da-816c-f2251cf8ef5a,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,a4bba57b-2235-5848-ac27-c9012ea69fd8,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,7ab9338b-1ec0-5e60-88e6-d9d123907b4d,conflicting_sources,"The protected identifier printed for Edward C. McElroy resolves to a wholly different Army name. Review Box 504 before making identity or employment claims.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,94d28ca4-f11b-59f3-8691-3ff347ee1603,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,a05711f3-9996-5452-852c-efb0ef9807e1,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,a72babc9-ce39-532e-97ce-888a1f71768d,in_progress,"The sole LoC candidate had a conflicting middle initial and no indexed-person bridge. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,38c8f27f-a524-597c-9460-78e430a04d9d,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,5b6fffc3-d4a0-5ac6-98d1-5a0571177a1d,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,9b0ab9f5-a7eb-5871-9dd6-acf23188aae3,in_progress,"The bounded LoC employment search returned no reliable result. Preserve the unusual printed name and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,68436ed6-79ed-5d42-b9c3-7fe532e447a5,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,33e11ddf-f7b7-588d-8282-66296e3a9df7,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,25fb8370-9e09-5739-80e0-b931202edacf,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,43e65fcd-5b93-58f7-b693-51f0f5541fcc,in_progress,"The official Army crosswalk supports high-confidence identity; the newspaper candidate was an unbridged draft-list namesake. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,ff56088c-b8cd-512b-88e7-a69a681808c3,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,b4da83c6-ae04-5434-a232-cab6c3ddc305,in_progress,"Both LoC candidates were unrelated historical references without an indexed-person bridge. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,b2850942-a685-52d7-bb47-43a368d1b665,in_progress,"The two identical index rows share a protected identifier and remain linked to one high-confidence person entity; the bounded LoC search found no named employer. Inspect Box 504 to explain the duplicate listing and continue the protocol.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,bc76141a-950f-5e91-8578-a9b74be39d47,in_progress,"The official Army crosswalk supports high-confidence identity across both preserved index rows. Continue the minimum protocol and inspect Box 504 for a named employer and duplicate-row explanation.",Before OSS batch 636 identity review,batch-636-identity-v1
research_status,6617d4ef-b5b4-537d-a389-c1c80909e4d1,in_progress,"The bounded LoC employment search returned no reliable result. Continue the minimum protocol and inspect Box 504.",Before OSS batch 636 identity review,batch-636-identity-v1
