target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,e3e547ea-11b9-5ba2-b7c6-3d79f72786ae,plausible,"Official LoC OCR of a 1948 Evening Star page names an Edward T Dickinson Jr in postwar ECA work. The indexed Edward T Dickinson has no suffix or outside identifier; this item does not establish an OSS identity bridge or pre-OSS employer. Retain as a private lead for Box 186 review, not a public fact.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,ce8b2818-416b-5133-9239-bc1ee0c59ef9,rejected,"Official LoC OCR places Bill Dickey and Babe Ruth in separate sports references; it does not identify Ruth M Dickey or her employment.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,e3fedb7c-39aa-5a56-9854-8cd0e359e916,rejected,"Official LoC OCR names Ruth E Dickey in a postwar death notice. The middle initial differs from indexed Ruth M Dickey and the item documents no pre-OSS employment for the indexed person.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,622328e3-c593-5381-9a39-4acc40b1ccc4,rejected,"Official LoC OCR of the April 1945 legal notice names Thomas W Dickey Jr, not indexed Thomas S Dickey Jr; no employer or identity bridge appears.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,2b2fed8c-41e8-519b-8ae0-90bf9b3b488b,rejected,"Official LoC OCR of the April 1945 legal notice names Thomas W Dickey Jr, not indexed Thomas S Dickey Jr; no employer or identity bridge appears.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,6d0c1caf-8632-5e67-b9b2-75d65a6620d3,rejected,"Official LoC OCR of a 1909 newspaper names William B Dickson of United States Steel. The middle initial differs from indexed William L Dickson and the early date supplies no wartime identity bridge.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,84b909f6-cd32-56cc-9597-75882c445922,rejected,"Official LoC OCR names United Press correspondent William B Dickinson in 1944, not indexed William S Dickinson; the middle initial differs and no OSS identity bridge appears.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,b7addbea-0f7a-5789-ba1e-c4c78699fd05,rejected,"Official LoC OCR names United Press correspondent William B Dickinson in 1942, not indexed William S Dickinson; the middle initial differs and no OSS identity bridge appears.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,762eaacf-29ec-5aba-858e-d0104a3d80cd,rejected,"Official LoC OCR names Dr William H Dickinson Jr in a 1962 postwar item, not indexed William S Dickinson; no pre-OSS evidence is present.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,f7880a86-e4e3-56a2-b825-881ac9e3ad33,rejected,"Official LoC OCR names William A Dickinson Jr in a 1946 postwar item, not indexed William S Dickinson; no pre-OSS evidence is present. Unrelated personal details were not retained.",Before OSS batch 583 source review,batch-583-loc-v1
candidate_match,5979f688-347a-5aaa-9533-abafdb132907,rejected,"Official LoC OCR names United Press correspondent William B Dickinson in 1942, not indexed William S Dickinson; the middle initial differs and no OSS identity bridge appears.",Before OSS batch 583 source review,batch-583-loc-v1
