target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,bdd13587-28f6-5dcb-a5cf-d11cdbc939f9,rejected,"The 13 May 1946 Waterbury Democrat page names Miss Mary Elizabeth Conklin of the New York State College for Teachers, not indexed Mary P Conklin. It is postwar and supplies no OSS, private-identifier or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,106683a8-6b6d-52e5-aa00-674cfbfaef02,rejected,"The 7 December 1846 New York Herald page names Mary Ann Conklin, not indexed Mary P Conklin. It predates the relevant generation and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,b52ad2b1-e72f-5cb0-809f-4f43c4ababfe,rejected,"The 7 March 1941 Evening Star page reports the death of 83-year-old Edward P Conley, not indexed Edward J Conley, and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,14d7b9d7-1fdb-592d-ae2d-6476a9f5b3c2,rejected,"The 8 August 1940 Hardin Tribune-Herald names Edward J Conley as an examiner of inheritance conducting Crow Agency hearings. The common exact name alone does not identify the OSS index person, and the page supplies no private-identifier, OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,43c0311a-54d8-52b7-9e1a-16b6686eae8c,rejected,"The 14 June 1940 Wyandotte Herald page names Edward Leo Conley in a list, not indexed Edward J Conley, and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,e5fd6402-dbcd-5a2a-b98e-364551109c45,rejected,"The 20 June 1940 Potters Herald page names John J Conley of Fort Worth, not indexed John H Conley, and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,17fce3a7-88fb-5f90-a4ac-a0aeb295b4f2,rejected,"The 8 January 1940 Evening Star page names John J Conley of the International Typographical Union, not indexed John H Conley, and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,e01b5065-e8fe-596b-85b5-30660a502d24,rejected,"The 2 December 1962 Evening Star page carries a postwar death notice for John E Conley, not indexed John H Conley, and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,8a9b6b0b-c933-5490-8428-21a5bea1751f,rejected,"The 28 November 1906 Daily Sentinel page names John M Conley, Grand Junction city clerk, not indexed John H Conley. It predates the relevant wartime generation and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
candidate_match,4516e65d-16b9-5435-8a98-f9b50846ac97,rejected,"The 13 June 1940 Miami Citizen page names John A Conley in a British legal matter, not indexed John H Conley, and supplies no OSS or Box 138 bridge.",Codex archival review,loc-page-context-batch454-v1
