target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,ac900baf-d133-598e-941d-7ee3a1c62fbf,accepted,"Indexed Anthony G. Mickus and the official Army entry agree in full name and a nonshared protected identifier. The Army occupation code is identity context only and is not converted into an employer claim.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,cbd828bd-97c7-5a28-8a0f-fc5fbbb5983f,conflicting,"The protected identifier printed for Gimino Michelangelo points to an official Army entry for Lancaster Wade T. The names conflict completely, so neither an identity nor an occupation is inferred before Box 522 review.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,0adca932-a046-544c-8e2d-722a497acdd7,accepted,"Indexed Louis Michielini and the official Army entry agree in full name and a nonshared protected identifier. Army entry and occupation codes do not establish a named employer.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,bff72955-8b28-5672-8775-6c5abeccfab3,accepted,"Indexed Jerry G. Mican and the official Army entry agree in full name and a nonshared protected identifier; National Park Service and Defense POW/MIA records independently identify the same OSS master sergeant.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,9508b436-2c1d-521e-b853-c770fa548ea0,accepted,"Indexed Charles E. Miechle and the official Army entry agree in full name and a nonshared protected identifier. The Army occupation code is not a named employer.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,2dbfd336-09aa-5ea4-94b2-67ba118b4c59,accepted,"Indexed William G. Mickey and the official Army entry agree in full name and a nonshared protected identifier. The Army occupation code remains private identity context, not employer evidence.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,895bd278-6657-5cad-b225-b59235bd61c4,accepted,"The protected identifier is nonshared and the official Army name MICHAELS STEVENS S differs from indexed MICHEALS STEVENS S only by a transposed surname spelling. Retain both spellings and do not alter the printed index name.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,39eb00b5-49a2-54e5-9e77-fe3cd3aa7344,conflicting,"I. Michel and Michel M. Ivy are separate index rows on different pages and boxes but share a protected identifier. Preserve both entities and require comparison of Boxes 365 and 522 before any merge or correction.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,6f2da699-b6b9-5a87-b0b2-1ccbccac03cf,plausible,"The 1941 Alaska newspaper page may concern the distinctive theatrical designer Jo Mielziner, but its page context has not been accepted as evidence of his Army-to-OSS chronology; stronger institutional and contemporary sources are used instead.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,261ce1f3-2c99-5c8f-98c3-04a7d6aaf622,plausible,"The 1941 Evening Star page may concern the distinctive theatrical designer Jo Mielziner, but it is retained only as a discovery lead because it does not by itself establish the indexed major's military transfer.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,dc2a8125-bbb7-50ed-9c79-b30b65f79da3,rejected,"An 1894 newspaper page does not supply rank, wartime chronology, or another identifier connecting its John Michel reference to the indexed OSS captain.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,5e6662ac-070a-5938-82d8-75977f25a98e,rejected,"The common-name 1941 Evening Star hit supplies no rank, protected identifier, OSS context, or second corroborating identifier for Captain John D. Michel.",Before OSS batch 656 identity review,batch-656-identity-v1
candidate_match,26d21a31-a0ad-555d-a08f-d2184679aa8d,rejected,"An 1873 newspaper page cannot identify the indexed wartime Captain John D. Michel without additional matching evidence; it is rejected as an unbridged namesake lead.",Before OSS batch 656 identity review,batch-656-identity-v1
