target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,26553c1d-6f94-5344-9202-8640293c61e5,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. The coded occupation is private identity context only and is not converted into an employer claim.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,7b7dcf06-8441-560e-bff6-99f7526a0427,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. No employer or immediate pre-OSS affiliation is inferred from coded Army data.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,7fde2405-4eca-5797-a62c-93e1364a8242,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. The coded occupation remains private identity context and is not published as employment.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,1c26bd77-b785-5d59-aee7-d44e6413658d,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. The match resolves identity at high confidence but supplies no named predecessor employer.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,8eb586b1-28ab-5398-87a0-b4fbb4a3eb06,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. Army coding is not treated as proof of a named civilian employer.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,3117a50b-29ef-5042-91bf-880c25d46ce1,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. Common-name search results supplied no reliable employer bridge.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,b66bcca3-4051-559d-915f-6801ff0d9f92,accepted,"The index and official Army entry agree in full name and a nonshared protected identifier. The unusual entry-date code is retained as private context and is not used to infer chronology.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,6205bb99-7a42-5617-b059-ee2eb325bc52,accepted,"The index and official Army entry agree in name and a nonshared protected identifier. Francis Pickens Miller and other prominent namesakes were rejected because their rank and chronology do not match this indexed corporal.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,031159cd-b9b4-5ce0-b81c-2610660a71c6,conflicting,"The index prints Bernard L. Miller, while the official Army entry tied to the same nonshared protected identifier prints Benard L. Miller. Preserve the spelling conflict until the Box 524 personnel file is examined.",Before OSS batch 659 identity review,batch-659-identity-v1
candidate_match,3af629e6-b827-5070-b273-62f78f088eff,conflicting,"The index prints Eli D. Miller, while the official Army entry tied to the same nonshared protected identifier names Charles E. Tallent. Do not transfer Army identity or occupation evidence before the Box 524 file is examined.",Before OSS batch 659 identity review,batch-659-identity-v1
