target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,0021dbab-363a-55e0-9b32-76b3e0ebfa00,rejected,"The January 18, 1906 Los Angeles Herald item identifies George A. McAdams in a marriage-license notice, not indexed George F. McAdams. The middle initial conflicts, the item is temporally remote, and it supplies no identity or employment evidence for this person.",Before OSS batch 627 source review,batch-627-loc-v1
candidate_match,6fcee059-656a-506d-a258-840a61cff970,rejected,"The September 16, 1943 Evening Star item is an obituary for Master Sergeant George Warren McBride, not indexed George J. McBride. The middle name conflicts and the item cannot establish this person's identity or employment.",Before OSS batch 627 source review,batch-627-loc-v1
candidate_match,54f8ef00-090c-565d-8c67-b6ae06ba8448,rejected,"The March 15, 1901 Kinsley Graphic context names former Senator George W. McBride, not indexed George J. McBride. The middle initial conflicts, the item is temporally remote, and it cannot establish this person's identity or employment.",Before OSS batch 627 source review,batch-627-loc-v1
candidate_match,9f0b8e28-0b11-5294-b2bc-d1b879e2b434,rejected,"The August 24, 1941 Evening Star context names John P. McBride of a state price-investigation office, not indexed John J. McBride. The middle initial conflicts and no corroborating identifier supports a match.",Before OSS batch 627 source review,batch-627-loc-v1
candidate_match,5c77474e-3e2d-5318-9fbe-154b65e07b49,rejected,"The December 5, 1940 Morgan County Democrat context names John S. McBride as a fraternal-organization secretary, not indexed John J. McBride. The middle initial conflicts and no corroborating identifier supports a match.",Before OSS batch 627 source review,batch-627-loc-v1
candidate_match,15290f47-96e2-584c-8154-bd2155101236,rejected,"The November 22, 1940 Milford Chronicle context names John E. McBride in a family visit, not indexed John J. McBride. The middle initial conflicts and the item supplies no identity or employment evidence for this person.",Before OSS batch 627 source review,batch-627-loc-v1
candidate_match,2846ff67-4727-5484-acf2-3dd4bb6c4a64,rejected,"The May 23, 1941 Milford Chronicle context names Mrs. John E. McBride, not indexed John J. McBride. The middle initial conflicts and the item supplies no identity or employment evidence for this person.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,4d1c5c71-2b95-5802-8b54-c68e6f0c2f65,in_progress,"The exact-name LoC pass returned no discovery candidate for Carl E. McAlister; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,6ffd5bea-1602-58a5-89c5-a2dd5f391712,in_progress,"The exact-name LoC pass returned no discovery candidate for Clare D. McAllister; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,ad94cdc2-a7c2-508b-8499-9105e42a4f35,in_progress,"The exact-name LoC pass returned no discovery candidate for Claude A. McAllister; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,930d7002-8987-53c1-90d7-b38d860fd7a0,in_progress,"The exact-name LoC pass returned no discovery candidate for Donald B. McAdams; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,de63d744-2cc3-5aef-872a-eedd92aae057,in_progress,"The exact-name LoC pass returned no discovery candidate for Donald R. McAfee; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,31be0bec-6099-5431-856a-5b16f58b1ad4,in_progress,"The sole LoC candidate concerned George A. McAdams in 1906 rather than indexed George F. McAdams; continue official military, directory, obituary, institutional, and archival research.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,8e9688eb-016b-58f6-8f1a-17f3e0128de2,in_progress,"The two LoC candidates concerned George Warren and George W. McBride rather than indexed George J. McBride; continue official military, directory, obituary, institutional, and archival research.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,a7bc2d0c-6805-5594-9a00-ca4c009eda0e,in_progress,"The exact-name LoC pass returned no discovery candidate for Hiram W. McBride; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,adb6db80-e25b-5281-b817-e5adbf0fef2b,in_progress,"The exact-name LoC pass returned no discovery candidate for James H. McAvoy; continue the minimum protocol with official military, directory, obituary, institutional, and archival sources.",Before OSS batch 627 source review,batch-627-loc-v1
research_status,9e2b51bd-be4e-53c3-9566-cc85d833278f,in_progress,"The four LoC candidates concerned John P., John S., or John E. McBride rather than indexed John J. McBride; continue official military, directory, obituary, institutional, and archival research.",Before OSS batch 627 source review,batch-627-loc-v1
