target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,5ccd5a05-7614-52b5-b8e5-a3c25534fc38,accepted,"Indexed Technician Fourth Grade Arthur P. McGowan and official Army MC GOWN ARTHUR P share a nonshared protected identifier. The missing A in the fixed-width Army surname is retained as a sourced variant; differing grade snapshots and Army codes are not employer evidence.",Before OSS batch 639 identity review,batch-639-identity-v1
candidate_match,a28ce132-7178-5423-84a1-20f2aaa1f56d,accepted,"Indexed Sergeant Charles E. McGrath and official Army MC GRATH CHARLES E share a nonshared protected identifier and agree in full name after fixed-width spacing normalization. Differing grade snapshots and Army codes are not employer evidence.",Before OSS batch 639 identity review,batch-639-identity-v1
candidate_match,a7397783-aaa2-52b4-a04e-03b218d3a2a0,accepted,"Indexed Sergeant Edward J. McGuire and official Army MC GUIRE EDWARD J share a nonshared protected identifier and agree in full name after fixed-width spacing normalization. The rejected 1919 attorney is not used as employment evidence.",Before OSS batch 639 identity review,batch-639-identity-v1
candidate_match,e7e53dbb-17ef-516a-b810-95d2749c3b06,accepted,"Indexed Private William H. McGowan and official Army MC GOWAN WILLIAM H share a nonshared protected identifier and agree in full name after fixed-width spacing normalization. Differing grade snapshots and Army codes are not employer evidence.",Before OSS batch 639 identity review,batch-639-identity-v1
candidate_match,81f0ad7b-54d3-51be-9657-9de45edcb57f,accepted,"Indexed Private First Class William McGrath and official Army MC GRATH WILLIAM share a nonshared protected identifier and agree in the full indexed name after fixed-width spacing normalization. Army codes and rejected common-name newspapers are not employer evidence.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,7e6b3058-a30c-5328-bec0-1deb39bcae80,in_progress,"The Army crosswalk supports high-confidence identity for Arthur P. McGowan and preserves MC GOWN as a variant; continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,32ab45a5-822e-5015-973c-f81f40d74361,in_progress,"The pottery-union namesake was rejected because he died in 1940; continue the minimum protocol and inspect Box 506 before assigning any occupation or employer.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,8cb882e2-137b-5126-96c5-c3415e716d7f,needs_identity_review,"This Lieutenant John E. McGowan row remains separate from the adjacent Technician Third Grade row because the protected identifiers differ. The John F. McGowan newspaper hit was rejected; compare both Box 506 files.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,5b3f8268-a841-5291-8096-84d6bdc48b8d,needs_identity_review,"This Technician Third Grade John E. McGowan row remains separate from the adjacent lieutenant because the protected identifiers differ. Four unrelated or conflicting newspaper namesakes were rejected; compare both Box 506 files.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,f5e7c846-718d-5e75-8160-1750a31f9742,in_progress,"The bounded LoC employment search returned no reliable result after one transient retry; continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,5d2de7a8-da80-571f-983d-2fa44ca7935e,in_progress,"The LoC request returned an explicit 503 rather than a negative result; retry that source and continue the minimum protocol before concluding no reliable result.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,7beb9f96-3fa1-509a-9ac4-c62cfd9e9eec,in_progress,"The Army crosswalk supports high-confidence identity for William H. McGowan; two initial-conflict newspapers were rejected. Continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,d9809e99-bfb1-5734-adb6-649244d89738,in_progress,"The 1944 barracks-officer item supplies no bridge to indexed CAF-11 John McGrail and was rejected; continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,e0c472fb-5a66-50c4-8436-bce3dd919130,in_progress,"The bounded LoC employment search returned no reliable result; continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,bbe4a616-0be8-5952-a230-1be0c8365dfa,in_progress,"The bounded LoC employment search returned no reliable result; continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,aff7f748-6f2f-5903-9959-115b25b02d53,in_progress,"The Army crosswalk supports high-confidence identity for Charles E. McGrath but supplies no named employer; continue the minimum protocol and inspect Box 506.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,6e93d495-cfc8-5141-bf74-3e353987b326,in_progress,"All five newspaper candidates had conflicting initials or lacked any OSS and Box 506 bridge; continue the minimum protocol before assigning identity or occupation.",Before OSS batch 639 identity review,batch-639-identity-v1
research_status,d50fd0c5-3253-51e6-bba3-9fb30512e2a8,in_progress,"The LoC request ended in a recorded timeout rather than a negative result; retry that source and continue the minimum protocol.",Before OSS batch 639 identity review,batch-639-identity-v1
