target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,2e92dc9b-7695-5a7f-b3b9-78d3e38d5420,rejected,"The December 19, 1940 Putnam Patriot item-level OCR supplies no usable exact-name context for Anthony B. May and therefore cannot establish identity, employment, or temporal relation.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,13502dc3-7c82-5b6a-9278-7f0af65964d9,rejected,"The July 20, 1939 Redwood Gazette item-level OCR supplies no usable exact-name context for Anthony B. May and therefore cannot establish identity, employment, or temporal relation.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,66dd5144-6459-572c-817a-00f98adf3601,rejected,"The May 1, 1947 Evening Star profile concerns a 70-year-old Washington Post Office clerk retiring after 51 years; it is postwar and supplies no OSS bridge to indexed Charles Maxwell.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,644c9265-82a5-5a90-a451-1f25eaa63ee0,rejected,"The December 2, 1943 Waterbury Democrat merely lists Charles Maxwell among funeral participants and supplies no identifying corroborator, employer, or OSS chronology.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,57592387-af8e-5192-b46e-a4cc52ed1464,rejected,"The February 18, 1943 Waterbury Democrat lists a Charles Maxwell with local address and Marine context, while the index row carries an Army-style protected identifier; no shared identifier or OSS bridge supports a match.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,d61f408e-8dc2-579a-9d64-d5de7b291cae,rejected,"The June 4, 1958 Evening Star names Virginia State Police lieutenant Charles Maxwell Boldin, not indexed Charles Maxwell, and is postwar.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,a8469b3a-8787-5814-9c83-4b8b6916332d,rejected,"The April 4, 1941 Imperial Valley Press quotation identifies Reverend Charles Maxwell of Buffalo; it supplies neither the indexed person's identifier nor an OSS or employment bridge.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,a48b822a-43cc-532d-9419-ac7599dd27f3,rejected,"The November 23, 1938 Evening Star item-level OCR supplies no usable exact-name context for Ernest R. May and therefore cannot establish identity or employment.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,4221037d-7999-51d2-b5f8-06e9d063eabc,rejected,"The September 21, 1948 Evening Star item-level OCR supplies no usable exact-name context for Ernest R. May and is postwar.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,0338eeee-7384-5d85-88e3-a217de68f1bb,rejected,"The December 18, 1945 Evening Star item-level OCR supplies no usable exact-name context for Ernest R. May and therefore cannot establish identity or a pre-OSS affiliation.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,abc9cfc6-8dfb-5873-99b7-886708976839,rejected,"The October 3, 1936 Evening Star item-level OCR supplies no usable exact-name context for Ernest R. May and therefore cannot establish identity or employment.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,e53d78b6-908f-57d4-a76f-5e65301bcc18,rejected,"The May 13, 1940 Laredo Times candidate returned 404 from the official item JSON both during context inspection and direct retry; without inspectable context it cannot support identity or employment.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,efc84585-9ac9-522a-a696-deb7a8d030e8,rejected,"The May 5, 1942 Evening Star item-level OCR supplies no usable exact-name context for Georges May and therefore cannot establish which indexed namesake it concerns.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,3b31a285-d50c-54e4-a1f0-2cbb0eaae2d1,rejected,"The December 28, 1939 Waterbury Democrat item-level OCR supplies no usable exact-name context for Georges May and therefore cannot establish identity or employment.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,bc6b3ac4-9d83-58b2-8cb8-4df179638b1f,rejected,"The April 11, 1940 Newark Leader item-level OCR supplies no usable exact-name context for Georges May and cannot distinguish the two indexed namesakes.",Before OSS batch 623 source review,batch-623-loc-v1
candidate_match,eea22c2a-2223-5ce5-8a72-ca680e71b459,rejected,"The December 16, 1940 Laredo Times item-level OCR supplies no usable exact-name context for Georges May and cannot distinguish the two indexed namesakes.",Before OSS batch 623 source review,batch-623-loc-v1
