target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,3f294b5e-eb40-5e90-90cb-f6c9ed54c641,rejected,"The 1940 Nome Nugget page contains M. McKenzie in a name list, not indexed A.Q. McKenzie, and supplies no OSS, protected-identifier, military, or Box 508 bridge.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,625a6fe1-a450-5f67-b381-9692182a3243,rejected,"The 1940 Potters Herald page identifies union recording secretary A. G. McKenzie, not indexed A.Q. McKenzie. The initials conflict and no OSS, protected-identifier, military, or Box 508 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,993a6307-9104-5381-b967-0252f0357467,rejected,"The 1941 Voice of Labor page did not yield an exact A.Q. McKenzie mention in item-level OCR review and supplies no OSS, protected-identifier, military, or Box 508 bridge.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,b1b11e6e-6b4c-5cd3-9886-9094780dae65,rejected,"The 1939 People's Defender article identifies Judge W. M. McKenzie of Chillicothe, not indexed A.Q. McKenzie. The initials conflict and no OSS, protected-identifier, military, or Box 508 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,cd96b7f9-9b11-505a-99c8-f3d97f885841,rejected,"The 1940 Nome Nugget page names Katheryn McKenzie, not indexed A.Q. McKenzie, and supplies no OSS, protected-identifier, military, or Box 508 bridge.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,50c06f4a-0d72-5343-8bb5-fa99b8dc6178,rejected,"The 1963 Poplar Standard item names Montana state senator John L. McKeon, not indexed Private John B. McKeon. The middle initial conflicts, the item is postwar, and no OSS or Box 509 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,c9e4378f-4b2f-5cf2-93c8-a83f7ebe9f17,rejected,"The 1847 New York Herald item names district attorney John McKeon without the indexed middle initial. Its date and context cannot bridge it to indexed Private John B. McKeon, and it supplies no OSS, military, protected-identifier, or Box 509 evidence.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,492b7c09-5f60-5214-a857-16b5a5a1b7ef,rejected,"The 1944 Evening Star listing identifies Mrs. Samuel A. McKee as an organizational treasurer, not indexed Private First Class Samuel R. McKee. It is a spouse-form reference with a conflicting initial and no OSS or Box 508 bridge.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,9848e31a-5b99-55a0-b0cd-672fb75b3d4e,rejected,"The 1942 Waterbury Democrat article names Industrial Foremen's Club president William B. McKenzie, not indexed Captain William H. McKenzie. The initial conflicts and no OSS, protected-identifier, military, or Box 509 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,cc7b78ec-2213-5aab-a876-f15be1a90d4c,rejected,"The 1940 Tacoma Times traffic list names William K. McKenzie, not indexed Captain William H. McKenzie. The initial conflicts and no OSS, protected-identifier, military, or Box 509 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,05090802-86ca-509e-9d4f-0070f75dc900,rejected,"The 1940 Tacoma Times traffic list names William K. McKenzie, not indexed Lieutenant William S. McKenzie. The initial conflicts and no OSS, protected-identifier, military, or Box 509 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
candidate_match,7015c1a0-502d-53dc-b155-a4839be04507,rejected,"The 1942 Waterbury Democrat article names Industrial Foremen's Club president William B. McKenzie, not indexed Lieutenant William S. McKenzie. The initial conflicts and no OSS, protected-identifier, military, or Box 509 bridge exists.",Before OSS batch 641 LoC context review,batch-641-loc-v1
