target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,c48da53f-7fcf-59db-be50-3f6e5338e181,accepted,"Indexed Lawerence B. McFaddin and official Army MC FADDIN LAWRENCE B share a nonshared protected identifier. The printed Lawerence/Lawrence spelling difference is preserved as a sourced variant; the Army record supports identity, not an employer.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,8f6d052e-9c75-590e-bff1-bcc6bf0c7bdc,accepted,"Indexed Neil McFadyen and official Army MC FADYEN NEIL share a nonshared protected identifier and exact name after fixed-width surname-spacing normalization. Army codes are identity context, not employer evidence.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,c3cf44b9-788f-54e2-ad48-4efbf22acc70,accepted,"Indexed Dallas A. McFarland and official Army MC FARLAND DALLAS A share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. Army grade and occupation codes are not employer evidence.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,4179665d-ba9c-5a80-8c00-4ddc0bb50cf6,accepted,"Indexed Jack McFarland and the official Army fixed-width entry MCTFARLAND JACK share a nonshared protected identifier. The corrupted spacing/transcription is retained as a source variant; the identifier supports identity only.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,096f3d8e-9afe-5dbb-b89f-33d41158a561,accepted,"Indexed Frank McGavock and official Army MC GAVOCK FRANCIS J share a nonshared protected identifier. Frank/Francis and the Army middle initial remain explicit sourced variants; the identifier supports identity but no employer claim.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,92826521-674e-56fd-a779-0b52f22d2923,accepted,"Indexed James A. McGay and official Army MC GAY JAMES A share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. Army codes are identity context only.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,1a5cf163-5d65-5db2-9cc8-56d50a3a59e9,accepted,"Indexed John R. McGee and official Army MC GEE JOHN R share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. Army rank differences require chronology review and do not establish an employer.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,40f593cc-9786-542a-803c-a4743900f4ff,accepted,"Indexed Philip McGevna and official Army MC GEVNA PHILIP J share a nonshared protected identifier. The Army-added middle initial is retained as a sourced variant; the identifier supports identity only.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,fd9d80cf-8335-552d-b426-2ac70bb13d68,accepted,"Indexed Harvey D. McGhee and official Army MC GHEE HARVEY D share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. Army rank differences require chronology review.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,875cfb88-c38f-52f9-926d-e185eefcdc8e,accepted,"Indexed William M. McGhee and official Army MC GHEE WILLIAM M share a nonshared protected identifier and exact full name after fixed-width surname-spacing normalization. The anomalous Army grade code is preserved and not interpreted as employment.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,01eb3cc6-d096-501d-af78-9b504155ea1b,probable,"The official Army entry uses the McGaragle spelling and shares the protected identifier printed on page 308, but that identifier is also printed for William C. McAragle on page 303. Keep both indexed people separate and ambiguous pending Boxes 496 and 505 review.",Before OSS batch 637 identity review,batch-637-identity-v1
candidate_match,adacf665-8d7f-57c9-81ce-a5d6ce58003b,probable,"Pages 303 and 308 print William C. McAragle and William C. McGaragle with the same protected identifier, and the Army entry supports the McGaragle spelling. The widely separated boxes still require file comparison, so no merge is made.",Before OSS batch 637 identity review,batch-637-identity-v1
research_status,c7305cd7-23c2-54f5-989e-7a2156333733,in_progress,"The official Army crosswalk supports high-confidence identity; the bounded LoC search found no reliable employer. Continue the minimum protocol and inspect Box 504.",Before OSS batch 637 identity review,batch-637-identity-v1
research_status,10aeb551-a334-5bf2-966a-44b1188202ff,in_progress,"The official Army crosswalk supports high-confidence identity; the bounded LoC search found no reliable employer. Continue the minimum protocol and inspect Box 504.",Before OSS batch 637 identity review,batch-637-identity-v1
research_status,6b8e782a-5b29-5d33-a730-501bf048dbc7,in_progress,"The official Army crosswalk supports high-confidence identity; the bounded LoC search found no reliable employer. Continue the minimum protocol and inspect Box 504.",Before OSS batch 637 identity review,batch-637-identity-v1
