target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,16ae679a-a9a1-5fdb-90ac-61a7d7a6073b,accepted,"Indexed Private Michael S. Meixner and official Army MEIXNER MICHAEL S share a nonshared protected identifier and agree in full name. The Army record's later administrative codes are identity context, not employer evidence.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,ecf557bb-47c5-51ba-b094-fc439d646d35,accepted,"Indexed T-5 Leif E. Meland and official Army MELAND LEIF E K share a nonshared protected identifier and agree in surname, given name, and the indexed middle initial. Independent Norwegian maritime and OSS memorial sources identify the fuller form Leif Edvin Kristiansen Meland; the added K is retained as a variant.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,a357ac77-0210-5238-92de-681d41f8070f,accepted,"Indexed T-5 George A. Melanson and official Army MELANSON GEORGE A share a nonshared protected identifier and agree in full name. Army codes are identity context, not employer evidence.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,5ae2020f-0fb0-5212-95c5-c69940719c30,conflicting,"The protected identifier printed for Patrick J. Melanson points to official Army WOOD WILLIAM G. The complete name conflict cannot be resolved online and requires direct examination of Box 516.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,e50668b4-05f4-503c-9f2a-57bc0ee51110,accepted,"Indexed T/Sgt Robert L. Melberg and official Army MELBERG ROBERT L share a nonshared protected identifier and agree in full name. Army codes are identity context, not employer evidence.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,79354f9e-8c15-5c2e-bdce-672f107b1d97,accepted,"Indexed Private Valeriano Melchiori and official Army MELCHIORI VALERIANO share a nonshared protected identifier and agree in full name. An independent obituary explicitly corroborates World War II OSS service.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,8afdf4f4-8aa8-5f13-896b-fa60e53184c8,accepted,"Indexed Sergeant Charles S. Meledonis and official Army MELEDONIS CHARLES S share a nonshared protected identifier and agree in full name. The different recorded grade reflects a different date; Army codes are not employer evidence.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,d1c7f9fb-303a-5de3-9f67-03ea88e41775,accepted,"Indexed Corporal Gustave Meligonis and official Army MELIGONIS GUSTAVE share a nonshared protected identifier and agree in full name. Army codes are identity context, not employer evidence.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,b049a73f-d7e7-5323-b78e-c77a62e38964,conflicting,"The protected identifier printed for Kosta Melinkoff points to official Army MELNIKOFF KOSTA. The surname letters are transposed, so the candidate remains conflicting until Box 516 confirms whether this is a variant or an index error.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,0542a42c-9f7c-5334-a45b-ea61b0d06d81,conflicting,"The protected identifier printed on the ranked Michael Melkonian row points to official Army MILKONIAN MICHAEL. The surname differs by one letter and requires direct Box 516 confirmation; the duplicate indexed rows remain linked to one cautious entity.",Before OSS batch 648 identity review,batch-648-identity-v1
candidate_match,d45d96e8-0ebb-5d74-bf79-1cfd3344d069,conflicting,"The protected identifier printed on the unranked Michael Melkonian row points to official Army MILKONIAN MICHAEL. The surname differs by one letter and requires direct Box 516 confirmation; the duplicate indexed rows remain linked to one cautious entity.",Before OSS batch 648 identity review,batch-648-identity-v1
