target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,16d84dcf-0c13-5467-aabd-a710b8605c94,accepted,"Indexed Corporal Richard D. McCarthy and the official Army bulk entry agree in full name after normalization of fixed-width MC CARTHY spacing and in a nonshared protected identifier. Identity crosswalk only; the Army grade and occupation code are not treated as a named employer or immediate affiliation.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,88ad6cd8-4d39-550f-a97d-e7c2b17f3b23,accepted,"Indexed T-5 Lester K. McClaflin and the official Army bulk entry agree in full name after normalization of fixed-width MC CLAFLIN spacing and in a nonshared protected identifier. Identity crosswalk only; the Army grade and occupation code are not treated as a named employer or immediate affiliation.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,455bb5f0-7c8b-507a-b73b-d99b63b11bcb,accepted,"Indexed Technical Sergeant William H. McClare and the official Army bulk entry agree in full name after normalization of fixed-width MC CLARE spacing and in a nonshared protected identifier. Identity crosswalk only; the Army grade and occupation code are not treated as a named employer or immediate affiliation.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,c0db43a4-07b6-5fcd-97b2-3e0ce79a1201,conflicting,"The protected identifier printed for indexed Rex H. McCauley points to an official Army bulk entry naming Lawrence R. Chambers. The names have no meaningful alignment. Preserve the conflict, attach no Army occupation or employer to McCauley, and inspect Box 498 and the original Army record before correcting either source.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,dca5d464-938e-5b3a-9120-884c5afd689f,probable,"Pages 304 and 305 print Elmer L. McCcollum and Elmer L. McCollum with the same protected identifier and Box 499. The one-letter spelling difference and official Army MC COLLUM name support a probable duplicate, but the printed T-5 and Private ranks conflict; keep both rows separate pending file review.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,6cb6ff1e-ddc6-561b-add7-c18e11d69728,probable,"Pages 304 and 305 print Elmer L. McCcollum and Elmer L. McCollum with the same protected identifier and Box 499. The one-letter spelling difference and official Army MC COLLUM name support a probable duplicate, but the printed T-5 and Private ranks conflict; keep both rows separate pending file review.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,8a1b2f93-d2f2-56ab-b720-19c19a6e6a11,conflicting,"The Army MC COLLUM ELMER L name and protected identifier align more closely with the page-305 McCollum row than page 304's McCcollum spelling, while the identifier is shared by both index entities and their ranks conflict. Do not select or merge this row before Box 499 review.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,e4d9c43f-560b-54c8-afa3-d57df877c95e,probable,"The page-305 Elmer L. McCollum row agrees with the official Army fixed-width name and protected identifier, but the identifier is also printed for the page-304 McCcollum variant with a different rank. Treat the crosswalk as probable, not accepted, until Box 499 resolves the duplicate and rank sequence.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,7cf4de5f-3cd0-5f70-a4d7-5943695255ed,probable,"Page 304's Edward A. McCaughy and page 308's Sergeant Edward McGaughy share a protected identifier and compatible surname variation. A neighboring Edward A. McGaughy row has the fuller name but a shortened identifier. Preserve all three rows and treat the pair as probable duplicates pending Box 498/505 comparison.",Before OSS batch 630 identity review,batch-630-identity-v1
candidate_match,05e5da97-bbd5-5fb9-9dd3-173d2f9fc32b,probable,"Page 304's Edward A. McCaughy and page 308's Sergeant Edward McGaughy share a protected identifier and compatible surname variation. A neighboring Edward A. McGaughy row has the fuller name but a shortened identifier. Preserve all three rows and treat the pair as probable duplicates pending Box 498/505 comparison.",Before OSS batch 630 identity review,batch-630-identity-v1
