target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,d11154ef-2c1d-56e7-9dcb-1169aa4330ba,accepted,"Indexed Sergeant Donald E. McInnis and official Army MC INNIS DONALD E share a nonshared protected identifier and agree in full name after normalization of fixed-width surname spacing. Identity crosswalk only; Army grade and occupation codes are not employer evidence.",Before OSS batch 640 identity review,batch-640-identity-v1
candidate_match,a8cb3443-8abe-5075-ab8d-7823e575ded7,conflicting,"Indexed Private Loughlin G. McHugh and official Army MC HUGH LOUGHLIN F share a nonshared protected identifier, but their middle initials conflict. Preserve the crosswalk as conflicting pending Box 507 review; Army codes are not employer evidence.",Before OSS batch 640 identity review,batch-640-identity-v1
candidate_match,80c9d668-e6e4-558b-966f-ccf740be2d06,conflicting,"The protected identifier printed for indexed Technician Fourth Grade Thomas F. McGuire points to an official Army entry for Robert N. Durbin. The names conflict completely, so the crosswalk cannot establish identity and requires Box 507 review; Army codes are not employer evidence.",Before OSS batch 640 identity review,batch-640-identity-v1
candidate_match,34df155d-e355-5267-8b98-f94975b586f1,accepted,"Indexed Staff Sergeant William T. McGuire and official Army MC GUIRE WILLIAM T share a nonshared protected identifier and agree in full name after normalization of fixed-width surname spacing. Identity crosswalk only; the 1946 Army entry date and occupation code are not immediate pre-OSS employer evidence.",Before OSS batch 640 identity review,batch-640-identity-v1
research_status,b3075200-83c5-5e59-995c-e36fcaf8969b,in_progress,"Five newspaper candidates named James C., P., or W. McGuire rather than indexed James A. McGuire and were rejected. Continue the minimum protocol and inspect Box 507.",Before OSS batch 640 identity review,batch-640-identity-v1
research_status,78aabdc6-8193-5711-8a13-d5a184de37bd,in_progress,"The postwar marriage-license candidate names Joseph F. McGuire rather than indexed Joseph T. McGuire and was rejected. Continue the minimum protocol and inspect Box 507.",Before OSS batch 640 identity review,batch-640-identity-v1
research_status,5b292952-6dac-5457-b87a-2810d512c6ec,in_progress,"The bounded LoC employment search returned no reliable result; continue the minimum protocol and inspect Box 507.",Before OSS batch 640 identity review,batch-640-identity-v1
research_status,4fd7fa9f-d0c4-5d3d-85d8-6bbdc0218ee9,in_progress,"The bounded LoC employment search returned no reliable result; continue the minimum protocol and inspect Box 507.",Before OSS batch 640 identity review,batch-640-identity-v1
research_status,335ea3d6-5fe4-5973-8c55-224935fa4826,in_progress,"The bounded LoC employment search returned no reliable result; continue the minimum protocol and inspect Box 507.",Before OSS batch 640 identity review,batch-640-identity-v1
research_status,e59a8582-deef-5697-b08f-c5db9df369d6,in_progress,"The bounded LoC employment search returned no reliable result; continue the minimum protocol and inspect Box 507.",Before OSS batch 640 identity review,batch-640-identity-v1
