target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,e0007da2-8923-509b-a9b4-c0d27c7de5c4,rejected,"The 4 September 1946 St. Croix Avis page contains no exact J. A. Cross phrase in its OCR and supplies no wartime, OSS, or Box 156 identity bridge.",Codex archival review,loc-page-context-batch500-v1
candidate_match,3727403d-35b0-5e90-a9bb-449c0de459f1,rejected,"The 24 November 1939 Midland Journal page contains no exact J. A. Cross phrase in its OCR; the search terms occur separately and do not identify the indexed person.",Codex archival review,loc-page-context-batch500-v1
candidate_match,87b3d3fb-1e44-5ae5-be95-3e28b0d99626,rejected,"The 15 March 1940 Laredo Times page contains no exact J. A. Cross phrase in its OCR and offers no identifier, employer, or OSS context.",Codex archival review,loc-page-context-batch500-v1
candidate_match,191e4eeb-c0cc-541b-bbac-1f391ffa5683,rejected,"The 11 March 1940 Nome Nugget page contains no exact J. A. Cross phrase in its OCR; token co-occurrence alone is not an identity match.",Codex archival review,loc-page-context-batch500-v1
candidate_match,4fffc69a-4fa2-5424-b428-1ab4d7f42b08,rejected,"The 11 September 1941 Miami Citizen page contains no exact J. A. Cross phrase in its OCR and provides no Box 156 or OSS selector.",Codex archival review,loc-page-context-batch500-v1
candidate_match,ab82467b-af58-5272-b883-603859063d23,rejected,"The 23 October 1956 Evening Star item concerns union president James G. Cross. It is postwar, carries a different middle initial, and lacks an OSS bridge.",Codex archival review,loc-page-context-batch500-v1
candidate_match,cb042c20-7168-5ca7-9661-07fbf2156c84,rejected,"The 14 February 1944 Evening Star item names James T. Cross of the Maritime Commission. The middle initial differs and nothing links him to Box 156.",Codex archival review,loc-page-context-batch500-v1
candidate_match,6bb922eb-68c0-5e12-bcbd-8a4b870f7ef8,rejected,"The 6 January 1943 Daily Monitor Leader anecdote explicitly identifies James A. Cross, nicknamed Red Cross. The middle initial differs from the index.",Codex archival review,loc-page-context-batch500-v1
candidate_match,5410a2ff-9220-57f4-92a4-4796a15cca45,rejected,"The 25 January 1937 San Antonio Light notice names James W. Cross as a survivor in a family obituary. The middle initial and context do not match.",Codex archival review,loc-page-context-batch500-v1
candidate_match,7891677d-6a50-5cbe-9fdf-c223f002b6c3,rejected,"The 24 February 1865 Cedar Falls Gazette page predates the OSS era by decades and contains no viable James E. Cross identity context.",Codex archival review,loc-page-context-batch500-v1
