target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,8422d818-23c1-555b-a9d5-780f70e7f279,rejected,"The January 29, 1941 Waterbury Democrat context is a syndicated sports brief about tennis player Gene Mako; it supplies no employing organization, OSS bridge, or basis for treating the indexed person’s immediate pre-OSS affiliation as settled.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,fbe8e417-6093-53cb-965d-5e4ea4f127c1,rejected,"The January 29, 1941 McAllen Daily Press repeats the same tennis-comeback brief about Gene Mako; it documents a sports reference but no employer, OSS identity bridge, or immediate-pre-OSS chronology.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,db121c67-f81f-5af7-8dbd-2c21de5d457b,rejected,"The April 24, 1939 Tacoma Times item merely asks which sport is associated with Gene Mako. It names no employer and provides no OSS or personnel-file corroborator.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,de5055ac-12af-51ce-bbd2-c2a909cd0973,rejected,"The August 14, 1935 Imperial Valley Press page has no usable exact-name OCR context for Gene Mako, so the discovery hit cannot support identity or employment.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,77f70245-a4a0-5e46-bed6-8f1ca109bcd4,rejected,"The July 13, 1939 Tacoma Times item is a trivia question identifying Gene Mako with a sport; it supplies neither a named employer nor an OSS identity bridge.",Before OSS batch 622 source review,batch-622-loc-v1
research_status,807b04ee-0902-5561-8d81-f852ac02f8b3,in_progress,"Five LoC discovery candidates were reviewed and rejected because sports references alone do not establish a named employer, immediate affiliation, or definitive index-record identity; continue staged official, CIA, institutional, biographical, and archival searches.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,40129297-2a6e-5674-9739-f77407e9dc5f,rejected,"The November 21, 1942 Waterbury Democrat OCR names John Coleman Malia and several other men, not indexed John F. Malia; the middle name conflicts and no OSS or employment evidence is present.",Before OSS batch 622 source review,batch-622-loc-v1
research_status,32a41d50-11f3-5222-82a4-547e848f29d5,in_progress,"The sole LoC candidate was rejected as a differently named person; continue staged official, CIA, employment, directory, and archival searches.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,36ab8645-ffac-5e7b-85fd-f72093a85324,rejected,"The July 31, 1944 Evening Star OCR contains no usable Sarah Majors name context and therefore cannot establish identity or a pre-OSS affiliation.",Before OSS batch 622 source review,batch-622-loc-v1
candidate_match,8a541942-9ae4-5e55-a893-ca1d8cc1818c,rejected,"The March 16, 1898 Kansas City Journal OCR contains no usable Sarah Majors name context; the early date and missing corroborators make it unsuitable as person-level evidence.",Before OSS batch 622 source review,batch-622-loc-v1
