target_type,target_id,decision,rationale,reviewer,decision_version
candidate_match,1b38df83-7c6d-59af-8f53-a4a59779617c,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,488a5a3c-cb45-5d71-9d1f-96b1913a1fed,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,7f38d38d-727e-50a6-9571-3e46dcb916fd,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,91ac236e-96ca-57a1-93f2-a7b81c9eb28e,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,94c997af-db4b-5922-b8f2-1a6bb64e9222,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,c7eeaa5d-a009-5269-beac-347e88cd2a26,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,d71b7dfc-7e8b-5d79-984e-865547bd74f1,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,e32e5401-a048-59b2-8180-5e73d7eff6cb,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,fe5d3522-d5e9-5fbf-bb77-441846f9f3c0,rejected,"Official LoC context identifies a naval commander named William A Dean as a 1945 honor guard but supplies no OSS; Box 174; protected-value; or other identity bridge to the unranked index row.",Codex archival review,before-oss-batch544-v1
candidate_match,fe95062e-624d-5e7c-ba6d-270e7087c62a,rejected,"Official LoC page OCR supplies no full-name context and no OSS; Box 174; protected-value; occupation; employer; or other identity bridge for the indexed William A Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,2710cc5b-e41e-50cf-89fe-47adfb944438,rejected,"Official LoC context refers to author William Dean Howells and supplies no identity or employment evidence for the indexed common-name William Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,379d33d6-4bdd-5ddc-930e-f9023e1350c1,rejected,"Official LoC context names a Dr William Dean at a 1942 Atlanta University conference but supplies no OSS; Box 174; protected-value; or other identity bridge.",Codex archival review,before-oss-batch544-v1
candidate_match,40bdd31c-cc15-5a04-a27f-ce355a31130d,rejected,"Official LoC context is a 1952 postwar common-name listing and supplies no OSS; Box 174; protected-value; occupation; or employer bridge.",Codex archival review,before-oss-batch544-v1
candidate_match,5ab5fafe-5c5f-5a5a-ab39-3f9bb736c2aa,rejected,"Official LoC context is a 1946 funeral notice naming a godchild and supplies no OSS; Box 174; protected-value; occupation; or employer bridge.",Codex archival review,before-oss-batch544-v1
candidate_match,682610f7-7378-51bb-8f07-26b8c878ba1c,rejected,"Official LoC context identifies William Dean as part of another person's name and supplies no identity evidence for the indexed person.",Codex archival review,before-oss-batch544-v1
candidate_match,7e470f89-dc37-5ee9-a1cb-db9c7854cca7,rejected,"Official LoC context names a Dr William Dean at Atlanta University but supplies no OSS; Box 174; protected-value; or other identity bridge to this index row.",Codex archival review,before-oss-batch544-v1
candidate_match,8b8a1287-c00d-5f77-9adc-ac000cc448cf,rejected,"Official LoC context is a 1955 birth notice in which William Dean is a newborn's name and is unrelated to the indexed person.",Codex archival review,before-oss-batch544-v1
candidate_match,be1d43f8-1fca-523c-a190-54ab1544157b,rejected,"Official LoC context refers to author William Dean Howells and supplies no identity or employment evidence for the indexed common-name William Dean.",Codex archival review,before-oss-batch544-v1
candidate_match,d05bc8e6-f96c-5196-81aa-f8014b532a51,rejected,"Official LoC context identifies General William Dean of the 24th Division in 1952 but supplies no OSS; Box 174; protected-value; or other bridge to the unranked index row.",Codex archival review,before-oss-batch544-v1
candidate_match,ee590e35-6bce-51ef-a4cd-43d67601539d,rejected,"Official LoC context is a 1942 common-name address listing and supplies no OSS; Box 174; protected-value; occupation; or employer bridge.",Codex archival review,before-oss-batch544-v1
